txt,label
เปิดกี่โมงคะ,0
ชำระออนไลน์แล้ว วันที่ 28 นี้ ต้องไปโรงเรียนอีกไหมคะ,4
ทางโรงเรียนมีเปิดรับสมัครเข้ ป. 1รอบ 2มั้ยคะ,4
กดถัดไปไม่ได้ค่ะ ค้างอยู่แค่กำลังบันทึกข้อมูลตั้งแต่เมื่อคืน แล้วไม่มีให้แนบเอกสาร,5
ปริ้นใบสมัครไม่ได้ค่ะ,5
ปริ้นใบสมัครไม่ได้ค่ะ,5
สมัครไปแล้ว ทำไมไม่มีรายชื่อคะ ต้องทำยังไงคะ,5
แล้วสอบที่ตึกไหนยังไงคะ,3
เข้าระบบลงทะเบียนไม่เห็นได้เลยค่ะ หน้าจอค้างแบบนี้ แก้ไขอย่างไรค่ะ,5
สอบถามห้องเรียนพิเศษ สสวท.ครับ ว่าเรียนยังไงบ้างครับ,1
วันนี้ห้องเรียนพิเศษ สสวท มีคาบปฏิบัติมั้ยคะ,1
สสวท พรุ่งนี้มีการเพาะเลี้ยงเนื้อเยื่อเห็ดถั่งเช่าสีทอใช่ไหมคะ,1
"มีข้อสงสัยค่ะ microbit นี่สอนเฉพาะในเสริมวันเสาร์ใช่ไหมคะ? ในหลักสูตรปกติไม่เห็นมีสอน 
แถมเรียนมาจะครึ่งภาคเรียนที่สองแล้ว เพิ่งจะเริ่ม ให้ใช้ scratch ตามตำรา สสวท. ด้วย",1
ไมโครบิต ป.6 ได้เรียนเทอมเดียวเหรอคะ เสียดายจังค่ะ,1
ขอตารางการสอบคัดเลือกเข้าโครงการห้องเรียนพิเศษวิทยาศาสตร์หน่อยค่ะ,1
สสวท. ม.4 สอบอาคารไหนคะ,1
สอบคัดเลือกเข้าสสวท. เริ่มกี่โมงคะ,1
สอบถามเรื่องหลักสูตรอุตสาหกรรมการบินหน่อยค่ะ,1
มีรูปงานแนะแนว สสวท วันนี้มั้ยคะ,1
รับสมัคร  Enrichment Science & Math Project (ESMP) เมื่อไหร่คะ,1
รับสมัคร  ESMP เมื่อไหร่ครับ,1
ุถ้าจะสมัคร ESMP ลูกต้องมีเกรดเฉลี่ยเท่าไหร่คะ,1
ปรับพื้นฐาน ม.1 ESMP แต่งชุดอะไรครับ,1
มีหนังสือของป.3 ซื้อไว้ แต่ลูกต้องย้ายร.รกะทันหัน ต้องทำไงคะมีฝากขายมั้ยคะ,0
ถ้าไปซื้อสมุดหนังสือหลังวันที่ 16/6 ต้องไปติดต่อที่ไหนคะ ขอบคุณค่ะ,2
วันเสาร์อาทิตย์สหกรณ์เปิดไหมครับผม,2
วันนี้สหกรณ์เปิดขายชุดนักเรียนไหมคะ,2
รบกวนสอบถามค่ะ วันธรรมดาสหกรณ์เปิดทุกวันไหมคะในสหกรณ์มีชุดนักเรียนขายไหม ของ ม.1 ค่ะ,2
ชุดนักเรียนจะมีเปิดจำหน่ายอีกไหมครับ,2
"ตารางสอนรับวันไหนครับ
",1
โรงเรียนควรเปิดเสาร์และอาทิตย์ขายสมุดและหนังสือบ้างนะครับเพราะผู้ปกครองวันธรรมดาต้องทำงานครับ,2
เปิดเทอมวันไหนคับ,3
วันเสาร์-อาทิต เปิดหรือเปล่าคะ,3
สหกรณ์เปิดกี่โมง-กี่โมงคะ,2
"เสาร์-อาทิตย์ สามารถไปซื้อชุดนักเรียนได้ไหมค่ะ
",2
วันหยุดราชการเปิดขายไหมค่ะ?,3
มีขายชุดนักเรียนด้วยเปล่าคะ,2
"ร้านรับปักชื่อ มีมาด้วยไหมคะที่1-19 มิ.ย ค่ะ
",2
"ชุดนักเรียนซื้อได้วันไหนค่ะ
",2
สมุดเปิดขายยังคะ วันนั้นไปซื้อได้หนังสืออย่างเดียว..,2
ค่าเทอม ม.ปลาย จ่ายเมื่อไหร่คะ,4
"ชุดนักเรียนเปิดขายอีกวันไหนค่ะ
",2
"ชุดนักเรียนเปิดจำหน่ายถึงเมื่อไรครับผม
",2
ชำระค่าเทอมในวันที่ไปซื้อหนังสือได้มั้ยครับ ?,4
สมุดเปิดไหมค่ะ,2
จำหน่ายหนังสือนี่รวม EP ด้วยไหมครับ,1
ม.3ดูวิชาวิทย์ชั่วโมงสรุปสายใยอาหารและแบบทดสอบหลังเรียนไม่ได้ค่ะ ไม่มีคลิปขึ้น รบกวนแก้ไขด้วยค่ะ,1
วันนี้เข้าไปซื้อสมุดได้ถึงกี่โมงคะ,2
เปิดรับสมัครปี63 ยังคะ,4
ลูกสาวอยู่ป.5ค่ะอยากทราบว่าจะเปิดรับช่วงไหนคะ,4
อยากทราบรายละเอียดกสรเปิดรับสมัครค่ะ ม.1,4
เปิดรับสมัครอีกทีเดือนไหนคะ,4
ปรับพื้นฐานพรุ่งนี้เด็กต้องเตรียมอะไรไปบ้างคะ,1
รบกวนค่ะพรุ่งนี้เด็กๆมาเรียนปรับพื้นฐานใส่ชุดนักเรียนหรือไปรเวทค่ะ,1
ปรับพื้นฐานดูรายชื่อEPป.1ดูรายชื่อที่ไหนค่ะ,1
ขึ้นป.2 ชำระแล้ว แต่ไม่มีชื่นักเรียนปรับพื้นฐาน ดูได้ที่ไหนคะ,4
ห้องน้ำเพชร ป.4 ยังไม่แจ้งชื่อนักเรียนและห้องเรียนเหรอคะ,1
ม.1 ESMP : 17-30 เมย.61 เรียนทั้ง 14 วัน หรือหยุดวันเสาร์-อาทิตย์ ครับ และเรียนกี่โมง ถึง กี่โมง ครับ,1
ลงชื่อเรียนและชำระเงินแล้วค่ะ แต่ไม่มีชื่นักเรียนปรับพื้นฐานค่ะ,1
ขึ้น ม1 Esmp มีรายายชื่อนักเรียนปรับพื้นฐานไหมคะหรือไปเรียนได้เลย17-30เมย61,1
เด็กที่จะเรียนปรับพื้นฐาน 17เมษามีรายชื่อให้ดูใหมคะว่าอยุ่ห้องไหน อาคารไหน กลัวหาไม่เจอค่ะ,1
รายชื่อนักเรียนปรับพื้นฐาน SM-CPW ป.3 ขึ้น ป.4 ประกาศรึยังค่ะ,1
เรียนปรับพื้นฐานห้อง SM ป3 ขึ้น ป4 เรียนห้องไหน ไม่พบรายชื่อค่ะ,1
ซัมเมอร์ห้อง SM ป3 ขึ้น ป4 เรียนวันไหนคะ ไม่พบรายชื่อปรับพื้นฐานค่ะ,1
ถ้าไม่ลง summer ก็ไม่มีรายชื่อเรียนปรับพื้นฐานใช่หรือเปล่าค่ะ,1
ลงชื่อว่าเรียนตอนเดือนเมษายน กับคุณครูแล้วคะ แต่ไม่มีรายชื่อปรับพื้นฐานเรียน ป2 คะ,1
เปิดเทอมยังอยู่ห้องเดิมกับตอนที่เรียนปรับพฐ.หรือเปล่าคะ,0
เรียนปรับพื้นฐาน เวลาทานข้าวมีอาหารให้ทานไหมคะ. หรือให้น้องเติมเงินในบัตรชื้อทานเอง,2
เรียนปรับพื้นฐานอันเดียวกับที่ลงทะเบียนเรียน Summer ไว้มั้ยคะ,1
"เรียนปรับพื้นฐาน ใส่ชุดนักเรียนโรงเรียนเดิมไปใช่มั้ยคะ หรือใส่ชุดอื่นได้
",1
"กรณีเด็กประถม1 GE ที่ได้จ่ายค่าอาหารกลางวัน 4,000 บาท ไว้แล้ว แต่ไม่ได้เรียน ลาออก 
จะติดต่อรับเงินค่าอาหารกลางวันส่วนที่คืนช่วงCovid คืนได้อย่างไรค่ะ เคยสอบถามไปแจ้งว่าจะคืน
ให้หลังจ่ายให้นักเรียนที่เรียนปกติแล้ว ขอทราบรายละเอียดวันเพื่อติดตาม",4
ขอถามหน่อยจ้าเสื้อพละตัวเท่าไหร่จ้า,2
"รบกวนสอบถามนิดนึงนะคะ กระเป๋าแบบลากทำไม ราคามันถึงสูงมากมายขนาดนี้คะ 6️⃣5️⃣0️⃣฿ 
จากที่เคยซื้อ ประมาณ 350฿ ซึ่งไม่มีความแตกต่างเท่าไหร่เลย",2
เงินอุดหนุน รัฐให้ค่าหนังสือเรียนเท่าไรคะครู..รบกวนถามคะ ชั้น ประถม,4
ช่วยแจงค่าอาหารให้ด้วยคะ คิดยังไง เอาเกณฑ์อะไรมาเป็นตัวกำหนด?,2
เงินอุดหนุนค่าเครื่องแบบ กับ อุปกรณ์การเรียน ได้คืนทุกปีถูกต้องไม๊คะ,4
"สอบถามเด็กมัธยม ESMP เวลารียนน้อยลง กิจกรรมน้อยลง ในหลักสูตรต้องเรียนวันเสาร์ก็ไม่มีเรียนเลย 
แต่การคืนเงินดูไม่ค่อยสมเหตุสมผลเลยนะคะ เด็กเรียนยากขึ้นแต่ไม่รุเรื่องเลย โรงเรียนมีมาตราการรับรอง
เด็กกลุ่มนี้ยังไงบ้าง",1
ได้ข่าวมาว่าเดือนหน้าสิงหาคมเด็กepจะได้มาเรียนปกติเพราะอะไรค่ะแล้วเด็กภาคปกติทำไมถึงมาเรียนปกติไม่ได้ค่ะ,1
ที่คืนเมิ่อวานม.1 มาหนึ่งพันบาทคือค่าอะไร น้องบอกค่าเรียนพิเศษ,4
เงินค่าอุดหนุนทำไมไม่คืนทีเดียวพร้อมกับเงินค่ากิจกรรมคะแบบนี้ก้อคืนอีกรอบหรือคะ,4
รบกวนสอบถามค่ะ ค่าเงินอุดหนุนไม่คืนแล้วหรือมีคืนอีกรอบคะ,4
"ขอสอบถามทาง รร.นะค่ะ ค่าอาหารที่ลดให้1,500 เป็นของส่วน 15 พ.ค ถึง มิ.ย ที่นักเรียนไม่ได้รับประทานอาหารของ
ทาง รร. ใช่ไหมค่ะ",4
ESMP ใบสมัคร ราคาเท่าไหร่คะ,1
ESMP ค่าเทอมเท่าไหร่คะ?,1
ต้องพาเด็กไปสมัคร ESMP ด้วยตนเองไหมคะ,1
ปี 64 เปิดรับสมัคร ป.1 ตอนไหนคะ,4
ทำไมปี 61 ถึงไม่มีรับสมัครคะ พอมาปี 62 มีรับสมัคร EP ป.1 รู้สึกว่าน้องเสียโอกาสมากเลยค่ะ,1
ขอทราบค่าเทอม ESMP หน่อยค่ะเท่าไหร่คะ,1
สอบถามเกี่ยวกับโครงการ esmp หน่อยค่ะ,1
หลักสูตรการอาศยานรับ ม.ปลายหรอคะ,1
ขอทราบค่าเทอมห้องเรียนอากาศยานหน่อยครับ น่าสนใจมากเลยครับโครงการนี้,1
ประกาศผลการเลือกตั้งประธานนักเรียนวันนี้ใช่มั้ยคะ,3
ปีนี้ใครได้เป็นประธานนักเรียนคะ,3
รองประธานนักเรียนวิชาการคือใครคะ,3
รองประธานนักเรียนฝ่ายสวัสดิการใช่ นส.บุณอร มั้ยคะ,3
จะดูผลการเลือกตั้งประธานนักเรียนได้ที่ไหนคะ,3
อยากสมัครประธานนักเรียนต้องมีคุณสมบัติอะไรบ้างคะ,3
เลือกตั้งคณะกรรมนักเรียนวันพรุ่งนี้ใช่ไหมคะ,3
มีช่องทางไหนติดต่อสอบถามแผนกปฐมวัยได้บ้างคะ,0
ขอเบอร์ติดต่อหัวหน้าแผนกปฐมวัยหน่อยค่ะ,0
ขอเบอร์หัวหน้าฝ่ายวิชาการหน่อยค่ะ,0
ขอเบอร์หัวหน้าชั้น อ.1 หน่อยคับพอดีมีเรื่องอยากสอบถามด่วนคับ,0
ขอเบอร์หัวหน้าชั้น อ.2 หน่อยค่ะ,0
ขอเบอร์หัวหน้าชั้น อ.3 หน่อยค่ะ,0
จะติดต่อแปนปฐมวัยได้ช่องทางไหนบ้างคะตอนนี้,0
จะติดต่อฝ่ายวิชาการได้ยังไงหรอครับ ,0
ขอเบอร์ครูปราโมทย์หน่อยค่ะ,0
ขอเบอร์ครูสุภาภรณ์หน่อยครับ,0
ขอเบอร์ ครูพชรหน่อยค่ะ,0
สั่งเสื้อกีฬาสีได้ที่ไหนคะ,3
เสื้อกีฬาสีสั่งได้ถึงวันไหนค่ะ ,3
ยังสั่งเสื้อกีฬาทันอยู่มั้ยคะ,3
จะสั่งเสื้อกีฬาสีค่ะ มีสีอะไรบ้างคะและขอทราบไซร้ด้วยค่ะ,3
เสื้อกีฬาสีราคาเท่ากันทุก size มั้ยครับ,3
สั่งซื้อเสื้อกีฬาได้ทางช่องทางไหนบ้างครับ,3
วันนี้จะพาลูกไปสั่งซื้อเสื้อกีฬาสีค่ะ ต้องไปตึกไหนคะ,3
จะเข้าไปรับเสื้อกีฬาสีค่ะต้องเอาใบเสร็จไปด้วยมั้ยคะ,3
เสื้อกีฬาสีตัวละเท่าไหร่คะ,3
เสื้อกีฬาสีตอนนี้มีไซร้ไหนบ้างคะ ลูกตัวใหญ่มากต้องใช่ไซร้พิเศษค่ะ,3
สั่งซื้อเสื้อกีฬาสีได้ถึงวันไหนครับ,3
ไปรับเสื้อกีฬาสีที่อาคาร 100 ปี ชั้นไหนนะครับ,3
สอบถามค่ะ ไม่สามารถ Download ใบสมัครสำหรับนักเรียนใหม่ของ EP แปะ link ให้หน่อยได้ไหมคะ,1
EP ม.1 รับสมัครตอนไหนค่ะ,1
เรียนปรับพื้นฐานและค่าภาษาอังกฤษ กี่วันคะ,1
รับเอกสารสารสมัคร EP ได้ที่ไหนคะ,1
บัตรประจำตัวสอบของ EP รับได้ที่ไหนคะ,1
รับเอกสารสารสมัคร EP ได้ถึงกี่โมงครับ,1
สมัครภาคภาษาอังกฤษ EP ได้ถึงวันไหนครับ,1
ขอลิ้งสมัครภาคภาษาอังกฤษ EP หน่อยครับ ขอบคุณครับ,1
จำหน่ายใบสมัคร ep ที่ไหนคะ,1
สามารถไปสมัครที่ รร ได้มั้ยคะของภาค EP,1
มอบตัวของภาคภาษาอังกฤษได้ที่ตึกไหนคะ,1
ต้องมีการสัมภาษณ์ทัศนคติการเรียน EP ของผู้ ปกครองด้วยหรอคะ,1
ภาค EP รับกี่คนคะ,1
สอบสัมภาษณ์ภาคภาษาอังกฤษ สอบพูดเป็นอิ้งเลยใช่ไหมคะหรือปนๆไทยด้วยคะ,1
แจ้งรายชื่อสัมภาษณ์ของภาคภาษาอังกฤษวันไหนครับ,1
จะสมัครภาค EP ต้องไปที่อาคารไหนคะ,1
ภาคภาษาอังกฤษปรับพื้นฐานกี่วันคะ,1
มอบตัวภาคภาษาอังกฤษที่ ชั้น 1 อาคาร ep ใช่มั้ยคะ,1
ขอลิ้งสมัครภาคภาษาอังกฤษหน่อยค่ะ,1
สอบถามคับผมภาคภาษาอังกฤษ  ม.1 รับสมัครตอนไหนคับ,1
ที่ต้องเรียนเสริมของ ITP จัดวันไหนคะ,1
ITP คือโครงการที่เรียนเกี่ยวกับอะไรคะ,1
ชื่อเต็มของ ITP คืออะไรคะแล้วเรียนเกี่ยวกับด้านไหนบ้างคะ,1
โครงการพิเศษมีอะไรรบ้างคะ,1
ESMP เรียนเกี่ยวกับอะไรคะ,1
ITP ค่าเทอมเท่าไหร่ครับ,1
ขออนุญาตสอบถามค่ะจะรับสมัคร ITP ช่วงไหนคะ,1
ขออนุญาติสอบถามครับ ค่าเทอมโครงการพิเศษ ITP เท่าไหร่หรอครับ,1
ITP เรียนเสริมวันเสาร์ใช่ไหคะ,1
สอนเสริมของโครงการพิเศษ ITP เสาร์นี้ใช่มั้ยคะ,1
ขอทราบราบรายละเอียดห้องเรียนอากาศยาน ม.4 หน่อยค่ะ,1
ประกาศรายชื่อนักเรียนที่สมัครออนไลน์ของเด็กภายนอก เมื่อไหร่คะน้องสมัคร EP ไปค่ะ,1
ตรวจสอบรายชื่อการสอบสัมภาษณ์ของ EP เด็กภายนอกได้ที่ไหนคะ,1
ขอลิ้งค์ตรวจสอบรายชื่อสอบสัมภาษณ์ภาคภาษาอังกฤษหน่อยค่ะ,1
สอบสัมภาษณ์นักเรียน EP วันที่เท่าไหร่คะ,1
สอบสัมภาษณ์ EP วันและเวลาไหนครับ,1
สอบถามเรื่องเรียนกอล์ฟหน่อยค่ะ สมัครยังไงหรอคะ,1
เรียนกอล์ฟวันไหนบ้างคะ,1
ขอทราบวันและเวลาการเรียนกอล์ฟหน่อยค่ะ,1
ราคาคอร์สเรียนกอล์ฟเท่าไหร่ค่ะ สนใจสมัครกับลูกค่ะ,1
มีเพจกอล์ฟ รร ไหมคะ,1
สนใจสมัครกอล์ฟค่ะ ต้องทำยังไงบ้างคะ,1
ราคาคอร์สกอล์ฟสามารถแบ่งชำระได้ใช่ไหมคะ,1
เรียนกอล์ฟกี่โมงครับ,1
ขอทราบเวลาเรียนกอล์ฟวันอาทิตย์หน่อยครับ,1
เรียนกอล์ฟเสาร์นี้เวลา 15.30-17.30 ใช่มั้ยคะ,1
เรียนกอล์ฟวันอาทิตย์เวลา 08.00-10.00 น.ใช่ไหมคะ,1
วันที่ 13 นี้ไม่มีเรียนกอล์ฟใช่ไหมคะ,1
ขอเบอร์ติดต่อครูฝนหน่อยค่ะ,0
ขอเบอร์ติดต่อโปรหน่อยหน่อยครับ,0
ขอเบอร์ติดต่อโปรโน๊ตหน่อยค่ะ,0
ขอเบอร์ติดต่อโปรตั้มหน่อยค่ะ,0
ขอเบอร์ติดต่อครูมะเหมี่ยวหน่อยครับ ขอบคุณครับผม,0
ขอช่องทางติดต่อศูนย์ดิจิทัลหน่อยครับ ขอบคุณครับ,0
ขอเบอร์ครูโอ๊ตหน่อยค่ะ,0
ขอเบอร์ติดต่อครูปราโมทย์หน่อยได้ไหมครับ,0
ขอเบอร์ติดต่อศูนย์พัฒนาดิจิทัลหน่อยค่ะ,0
โปรแกรมการแข่งขันกีฬาภายใน เข้าดูไม่ได้ค่ะต้องทำยังไคะ,3
กีฬาภายในช่วยลงรูปตอนแข่งขันด้วยนะคะ ผปค.จะได้ดูด้วยค่ะ,3
งานกีฬามีรูปแข่งกีฬาภายในวันนี้ไหมคะ แล้วผลการแข่งขันติดตามทางไหนคะ,3
งานกีฬามี live สดไหมค่ะ ?,3
วันสุดท้ายวันปิดกีฬาสี วันไหนครับ วันนั้นผู้ปกครองเข้าได้ใหมครับ,3
สมัครสอบ IMAS ได้ทางไหนบ้างคะ,4
IMAS สามารถสมัครผ่านช่วงทางออนไลน์ได้ไหมครับ,4
ค่าสมัครสอบ IMAS เท่าไหร่หรอคะ,4
ขอรายละเอียดการสอบ IMAS หน่อยค่ะ,4
ขอลิ้งค์สมัคร IMAS หน่อยได้ไหมคะ,4
จ่ายค่าสมัครสอบ IMAS แล้วค่ะต้องแนบลสลิปค่าสอบทางไหนคะ,4
เมื่อกี้สมัครสอบ IMAS ไปแล้วค่ะจะรู้ได้ยังไงค่ะว่าเอกสชสารส่งถึง รร แล้ว,4
จะสมัครสอบ IMAS ต้องทำไงบ้างครับ,4
สมัครสอบ IMAS ได้ถึงวันไหนคะ,4
สถานที่สอย IMAS คือตรงไหนคะ,4
ขอทราบระเบียบการสอบ IMAS หน่อยค่ะ,4
ที่ประกาศสอบ IMAS ของภาคปกติด้วยใช่มั้ยคะ,4
สอบ IMAS คือการสอบอะไรหรอคะ,4
มีตำแหน่งไหนเปิดรับสมัครบ้าง,4
ตอนนี้มีงานอะไรบ้างคะ,4
ไม่ทราบว่าตำแหน่งไหนยังว่างอยู่ไหมคะ,4
ครูบรรจุสมัครได้ที่ไหน,4
อยากฝึกงานครูสมัครได้มั้ยครับ,4
ตำแหน่งที่เปิดตอนนี้มีอะไรบ้างครับ,4
ทำงานช่างเป็นมีตำแหน่งไหนเปิดรับไหมครับ,4
ใช้คอมเป็นแต่ไม่ได้เรียนครูมาสามารถสมัครตำแหน่งครูคอมได้ไหม,4
มีงานคนขับรถไหมครับ,4
มีงานที่ไม่ต้องมีประสบการณ์แล้วสมัครได้ไหมคะ,4
มีงานดูแลสวนว่างอยู่ไหมครับ,4
ตำแหน่งแม่บ้านเปิดรับกี่ตำแหน่งคะ,4
ตำแหน่งงานทั้งหมดที่ว่างอยู่มีอะไรบ้าง,4
งานตอนนี้เปิดรับตำแหน่งอะไรบ้างครับ,4
มีวุติป.ตรีสามารถสมัครตำแหน่งไหนได้บ้างครับ,4
มีตำแหน่งที่ไม่ใช่วุติสมัครไหมครับ,4
ไม่ทราบว่าอยากจัดกิจกรรมตั้งบูธภายในโรงเรียนต้องทำอย่างไรบ้างครับ,3
ไม่ทราบว่าตำอนนี้โรงเรียนสนใจกิจกรรมเกี่ยวกับไมโลมั้ยคะ จะไปตั้งบูธที่โรงเรียนให้ฟรีค่ะ,3
ในโรงเรียนสามารถจัดกิจกรรมในรูปแบบใดได้บ้างคะ,3
ขอรายละเอียดการจัดกิจกรรมภายในโรงเรียนทีค่ะ,3
สถานที่จัดกิจกรรมใรโรงเรียนสามารถจัดที่อาคารไหนได้บ้าง,3
เรามีกิจกรรมที่อยากจัดเพื่อส่งเสริมสุขภาพของเด็กๆไม่ทราบว่าทางโรงเรียนสนใจมั้ยคะ,3
อยากสมัครเป็นครูสอนศิลปะในโรงเรียนจบเอกศิลปศาสตร์มาครับสมัครได้ที่ไหน,4
รับสมัครครูต่างชาติฟิลิปปินส์ไหมคะ,4
รับสมัครครููเอกภาษาอังกฤษไหมคะ,4
พอดีจะเข้าไปสมัครครผู้สอนต้องไปอาคารไหนคะ,4
รับสมัครครูผู้สอนอยู่ไหมคะ,4
เห็นประกาศรับสมัครครูผู้สอนของ EP ตอนนี้เต็มยังคะ,4
สมัครสอบ IMAS แค้เฉพาะ นร. ITP เหรอคะ,4
สมัครสอบ IMAS ได้ที่ไหนคะ,4
IMAS สมัคออนไลน์ได้ไหมครับ,4
อยากสอบถามเกี่ยวกับการสอบ  IMAS ขอเบอร์ติดต่อท่านไหนได้บ้างคะ,4
ขอลิ้งสมัคร IMAS หน่อยคับ ขอบคุณคับ,4
IMAS ป.5 รายงานตัวกี่โมงคะ,4
IMAS ป.6 รายงานตัวกี่โมงหรอครับ,4
IMAS ป.1 รายงานตัวกี่โมงคะ,4
ขออนุญาตสอบถามค่ะ IMAS ป.2 รายงานตัวกี่โมงคะ,4
IMAS สมัครได้ถึงวันไหนคะ,4
กิจกรรมทัศนศึกษาจัดกี่โมงถึงกี่โมงคะ,3
กิจกรรมทัศนศึกษามีฐานอะไรบ้างคะที่ลูกๆต้องเข้าทำกิจกรรม,3
กิจกรรมทัศนศึกษาจัดที่หอดูดาวท้องฟ้าจำลอง รร.ใช่ไหมคะ,3
กิจกรรมทัศนศึกษาจัดกี่ี่วันคะ,3
สนใจสมัคร coding & Robotic ค่ะต้องทำไงบ้างคะ,4
ปีนี้ี้จัดกิจกรรมวันพ่อไหมคะ,3
กิจกรรม Chinese Day จัดกี่ี่วันคะ,3
coding ม.1 สมัครได้ไหมคะ,4
coding  robotic ม.2 สมัครได้ไหมครับ,4
Coding & Robotic ม.3 สามารถสมัครได้ไหมครับ,4
อยากสอบถามเกี่ยวกับการสมัคร Coding & Robotic ขอเบอร์ติดต่อสอบถามครูได้ไหมครับ,4
อยากสอบถาม coding  robotic โทรสอบถามได้ถึงกี่โมงครับ,4
ขอลิ้งสมัคร coding  robotic ม.ปลายหน่อยค่ะ,4
coding  robotic รับสมัครถึงวันไหนคะ,4
ค่าสมัคร coding & Robotic ราคาเท่าไหร่คะ,4
ขอลิ้งสมัคร coding หน่อยค่ะ,4
coding ยังสมัครได้อยู่ไหมคะ,4
สอบุามข้อมูลเพิ่มเติมของ  coding & Robotic ได้ช่องทางไหรบ้างคะ ,4
กิจกรรมที่จัดการติว TGAT1 และ TPAT3 เสียค่าใช้จ่ายไหมคะ,3
กิจกรรมทำบุญตักบาตร เริ่มตั้งแต่กี่โมงคะ,3
กิจกรรมทำบุญตักบาตร จัดที่ อาคาร 100 ปีชูชาติอนุสรณ์ ชั้น1 ใช่ไหมครับ,3
 อยากเข้าร่วมกิจกรรมทำบุญตักบาตรต้องไปถึง รร กี่โมงคะ,3
ขอทราบรายละเอียดของโครงการพิเศษหน่อยครับ,1
ห้องepมีวิชาอะไรน่าสนใจบ้างคะ,1
ขอทราบรายละเอียดของโครงการ english program หน่อยครับ,1
สหกรณ์เปิดวันไหนบ้างคะ,2
สหกรณ์อยู่ตรงไหนของเรียนเรียนคะ,2
สหกรณ์จัดจำหน่ายเครื่องเขียนมั้ยครับ,2
สนใจสมัครเรียนชั้น ป.4 ค่ะต้องทำยังไงบ้าง,4
รับสมัครนักเรียน อ.1 ช่วงไหนคะ,4
ค่าเทอม อ1 เท่าไหร่คะ,4
ขอทราบค่าเทอม ป.1 หน่อยค่ะ,4
ขออนุญาตสอบถามค่ะ ค่าเทอมอนุบาล 1 เท่าไหร่คะ,4
ค่าเทอม อ.1 เท่าไหร่คะ ,4
กำลังจะจ่ายค่าเทอมค่ะ มีวิธีสอนการใช้ไหมคะ,4
จ่ายค่าเทอมยังไงคะ ,4
ขอลิ้งการจ่ายค่าเทอมหน่อยค่ะ,4
ต้องจ่ายค่าเทอมยังไงคะ,4
ขอทราบวิธีจ่ายค่าเทอมหน่อยค่ะ,4
เข้าไปจ่ายค่าเทอมต้องไปตึกไหนคะ,4
ขอทราบค่าเทอม ITP หน่อยค่ะ,4
กิจกรรมวันพ่อจัดไหมคะ,3
สนใจสมัครเรียน ป.4 ค่ะ ต้องทำยังไงบ้างคะ,4
สมัคร อ.1 หน่อยค่ะ,4
รับสมัครนักเรียนชั้น ม.1 ไหมคะ,4
ขอสอบถามเกี่ยวกับกิจกรรม MRT PINE LINE หน่อยค่ะ,3
กิจกรรม mrt pink เริ่มกี่โมงค่ะ,3
กิจกรรม MRT Pink ใช้เวลากี่ชั่วโมงคะ,3
กิจกรรมทัศนศึกษา ป.1 จัดวันที่เท่าไหร่คะ,3
กิจกรรมทัศนศึกษาจัดกี่วันคะ  แล้วจัดช่วงไหนคะ,3
ทัศนศึกษาจัดวันที่ 7-8 นี่ใช่ไหมคะ,4
กิจกรรมการแข่งขันกีฬ่สีมีกีฬาอะไรบ้างคะปีนี้,3
กิจกรรม CPW DAM Creative จัดวันที่เท่าไหร่คะ,3
กิจกรรม cpw dam creative จักกี่วัน และเวลาไหนคะขอทราบหน่อยค่ะ,3
Dam creative จัดกี่โมงคะ,4
รูปภาพกิจกรรมวันพ่อแห่งชาติ ของแผนกอนุบาล สามารถรับชมได้ทางไหนครับ,3
ขอทราบเมนูอาหารกลางวันของนักเรียนอนุบาลหน่อยครับ,4
น้องนีโม่ทำรองเท้าหายที่โรงอาหาร พอจะมีใครเก็บไว้บ้างไหมคะ,4
ขอรายละเอียดการสอบสัมภาษณ์ของนักเรียนระดับชั้นอนุบาลหน่อยคะ,4
ติดต่อครูประจำชั้นแผนกอนุบาลหน่อยคะ,0
เราสามารถติดต่อรายละเอียดรถโรงเรียนได้อย่างไร,0
ขอรายละเอียดของรถตู้รับส่งนักเรียนหน่อยครับ,2
รถโรงเรียน ชปว วิ่งผ่านปทุมไหม,2
รถตู้ออกช่วงเย็นเวลากี่โมง,2
ทำของหายที่โภชนาการ 2 สามารถติดต่อหาของหายได้ที่ไหนคะ,3
ต้องการสมัครพิธีกร CPW Weekend สามารถติดต่อสอบถามได้ที่ใครเหรอครับ,3
อยากเป็นวงโยของโรงเรียนต้องติดต่อใครเหรอครับ,3
ต้องการเป็นสมาชิกชมรมดาราศาสตร์ต้องติดต่อใครเหรอครับ,3
ราคารถตู้โรงเรียนหน่อยค่ะ,4
รถตู้โรงเรียนจ่ายเป็นรายเดือนหรือรายเทอมครับ,4
ตอนนี้มีรับสมัครพนักงานของโรงเรียนไหมครับ,4
เปิดรับสมัครครูช่วงไหนเหรอคะ,4
ขอรายละเอียดการติดต่อใช้สถานที่สำหรับบุคคลภายนอกหน่อยครับ,4
ที่สหกรณ์มีเครื่องแบบนักศึกษาวิชาทหารขายไหมครับ,2
ทำไมประตูทางเข้าฝั่งวัดชลประทานถึงไม่เปิดให้เข้าเเล้วล่ะครับ,3
โรงเรียนปิดกี่โมงเหรอครับ พอดีลืมของไว้ที่โรงเรียน ตอน 20:00 ยังสามารถเข้าไปในโรงเรียนได้ไหม,4
