,txt,label
498,ฝากช่วยดูเรื่องฝุ่นตรงลานจอดรถทีครับ เยอะมากสงสารสุขภาพลูก,0
499,ที่รถติดตลอดเส้นทางบอกคำเดียวเลยมาจาก ร.ร ควรให้ เจ้าหน้าที่ออกมาดูบ้างค่ะ เลย ร.ร ไปโล่งเลย,0
500,ถนนข้างสนามกอล์ฟฝุ่นฝุ่นเยอะมาก ควรแก้ไขตรงนี้ด่วนๆค่ะ,0
501,โมโหมากไม่ใช่แค่เราที่ไปทำงานไม่ทัน ทั้งทหาร พยาบาล ก็ยังลำบากไปด้วย คนนี้ออกเดินจากใต้อุโมง คงไปทำงานไม่ทันแน่เลย เพราะรถติดที่ ชปว ที่เดียว,0
502,ฝุ่นปูนลอยเข้าหน้าต่าง เด็ก ๆ นั่งอยู่สงสารเด็กๆมาก,0
503,ขออนุญาตพูดตรงๆนะคะ รร.ควรปรับให้การเรียนให้ประสิทธิภาพยิ่งขึ้น,0
504,ถ้าโรงเรียนไม่มีศักยภาพในการจัดสรรระบบการจอดรถ การจราจรพอ ควรจะเปิดให้รถผู้ปกครองเข้าไปรับส่งเด็กได้นะคะ,0
505,ทุกวันนี้ก็ติดโครตๆไม่เห็นมีการพัฒนาช่วยเหลือเลย,0
506,อิดออดในการคืนเงินมาก หรือต้องให้คำนวนให้ แย่มาก,0
507,"เพจโรงเรียนเลี่ยงที่จะตอบคำถามทางผู้ปกครองผมนั่งดูย้อนหลังไปน้อยมากที่จะมาตอบปัญหาที่มีการสอบถามเรื่องการจราจร การที่ไม่แก้ปัญหา
 ปัญหามันจะไม่จบเมื่อมันสะสมมากๆ มันลุกลามบานปลายนะคับ",0
508,"เพจโรงเรียนเลี่ยงที่จะตอบคำถามทางผู้ปกครองผมนั่งดูย้อนหลังไปน้อยมากที่จะมาตอบปัญหาที่มีการสอบถามเรื่องการจราจร การที่ไม่แก้ปัญหา
 ปัญหามันจะไม่จบเมื่อมันสะสมมากๆ มันลุกลามบานปลายนะคับ",0
509,รร. ปรับปรุงเรื่องที่จอดรถไม่ใช่ว่าจะทำให้เหตุการณ์รถติดดีขึ้น ที่ไม่โวยวายเพราะต้องทน ถ้ายังเป็นอยู่อย่างนี้คงต้องหา รร.ใหม่ให้ลูกค่ะ ตอนนี้เสียสุขภาพจิตมาก,0
510,รร. ปรับปรุงเรื่องที่จอดรถไม่ใช่ว่าจะทำให้เหตุการณ์รถติดดีขึ้น ที่ไม่โวยวายเพราะต้องทน ถ้ายังเป็นอยู่อย่างนี้คงต้องหา รร.ใหม่ให้ลูกค่ะ ตอนนี้เสียสุขภาพจิตมาก,0
511,โรงอาหารมีหนู สกปรกมากควรแก้ไขด่วนๆ,0
512,ช่วยดูด้วยค่ะว่าเด็ก ม.6 รุ่นนี้เดือดร้อนมากเเค่ไหน,0
513,พูดกันตามตรงนะครับ ผมไม่เห็นด้วยนะเรื่องห้าม ผปค.นำรถเข้า รร. ไม่ทราบว่าท่านผู้บริหารทั้งหลายเห็นถึงปัญหากันบ้างหรือป่าว,0
514,รบกวนออกมาชี้แจ้งด้วยค่ะ,0
515,อยากให้จัดสรรเรื่องที่จอดรถให้เป็นรูปแบบที่ชัดเจนและเพียงพอด้วยครับ​ ตอนเลิกเรียน​ ลำบากมากครับ​ ไม่มีที่จอด,0
516,ก๋วยเตี๋ยวหมูน้ำตก หมูน้อยไปนะควรเพิ่มอีกนิดค่ะ !!,0
517,ต้มขืดผักกาดขาว ลูกบอกจืดสมชื่อมาก พิจาณาแก้ไขได้ค่ะ,0
518,แกงคั่วฟักทอง คิดว่าเด็กๆไม่น่าชอบนะคะ ควรเปลี่ยนจากแกงบ้าง,0
519,อะไรๆก็ต้มจืดดดด น่าเบื่อมากกก,0
520,ยำหมูยอลดความเผ็ดลงหน่อยคะ่หนูทานไม่ได้,0
521,ลอดช่องลูกบอกหวานมากกก ปรังปรุงด้วยค่ะ,0
522,แอปเปิ้ลช้ำไปหน่อยค่ะ ช่วยปรังปรุงอีกนิดนะคะ,0
523,ไส้กรอกมันไปนะคะ ปรังปรุงการทอดหน่อยคะ,0
524,ทอดมันมันมากกก ลูกกินไม่ได้ปรังปรุงด่วนค่ะ,0
525,ปัญหาจราจรในโรงเรียน ทำความเดือดร้อนให้กับสังคมมากคะ,0
526,ทั้ังประชาชนทั้ง ผปค ด่าไปผู้บริหารไม่เคยเข้ามาดูไม่เคยแก้ไขปัญหาตรงนี้เลย,0
527,ฝุ่นเยอะมาก ควรแก้ไขด่วนๆค่ะ,0
528,แกงขั่วฟักเขียว แค่ชื่อเด็กๆไม่ทานแล้ว เด็กๆคงเบื่อแกงแล้วค่ะ ,0
529,ลูกบอกไก่ตุ๋นอร่อยดีนะคะ แต่ปริมาณอาหารน้อยไปพิจารณาแก้ไขด้วยค่ะ ,0
530,ควรเพิ่มปริมาณข้าวสวยอีกนิดค่ะ ลูกทานไม่อิ่ม,0
531,ช่วยคิดถึงคนที่ใช้รถใช้ถนนท่านอื่นด้วย แย่มาก,0
532,ไข่เจียวจืดมาก ปรังปรุงรสชาติหน่อยก็ดีนะครู,0
533,ลูกบอกว่าหมูยอได้น้อยไปนะแต่อร่อย ฝากพิจารณาตรงนี้ใหม่ด้วครับ,0
534,ข้าวผัดกุนเชียง แต่กุนเชียงได้น้อยมาก ปรังปรุงด้วยค่ะหลายรอบแล้วนะคะ ,0
535,เมนูแกงๆเปลี่ยนบ้างง เด็ๆก็เบื่อเป็นค่ะ,0
536,ก๋วยเตี๋ยวเปลี่ยนจากเส้นหมี่เป็นบะหมี่บ้างนะคะ ไม่ได้เรื่องเลย,0
537,ผัดมักกกะโรนีลูกบอกอร่อยนะ แต่ปริมาณคือแย่มากไม่สมเหตุสมผลเลย,0
538,ก๋วยเตี๋ยวเส้นหมี่อีกแล้ว ลองมากินเองมั้ยคะจะได้รู้ว่ามันน่าเบื่อ,0
539,จัดการจราจรยังคงห่วยเหมือนเดิมไม่เปลี่ยนเลยนะคะ,0
540,ห้องน้ำสกปรกมาก ตรวจด้วยค่ะ !!!,0
541,ติดมาครึ่งชั่วโมงแล้วค่ะ รร.จัดการเรื่องนี้ไม่ได้เลยแย่มากค่ะ,0
542,รบกวนออกมาชี้แจ้งเรื่องคืนค่าเทอมด้วยค่ะ,0
543,โรงเรียนไม่รับฟังเสียงผู้ปกครองบ้างเลย แย่มากค่ะ,0
544,ห้องน้ำยังคงสกปรกเหมือนเดิม,0
545,ข้าวมันไก่น้ำจิ้มไม่ได้เรื่องเลย ปรังปรุงด้วยค่ะ,0
546,ตอนเลิกเรียน​ ลำบากมากครับ​ ไม่มีที่จอด,0
547,ก๋วยเตี๋ยวหมูน้ำตก ควรเพิ่มหมูหน่อยครับลูกบอกได้น้อยมาก,0
548,ต้มจืดลูกบอกจืดสมชื่อมาก พิจาณาด้วยค่ะ,0
549,แกงๆเด็กๆไม่น่าชอบนะคะ ควรเปลี่ยนจากแกงบ้าง,0
550,ปรับปรุงเรื่องที่จอดรถด้วยค่ะ ตอนนี้เสียสุขภาพจิตมาก,0
551,ที่ไม่โวยวายเพราะต้องทน ตอนนี้เสียสุขภาพจิตมาก,0
552,โรงอาหารมีหนู สกปรกไปนะแก้ไขด่วนค่ะะะะะ,0
553,รถติดเดือดร้อนกันไปหมด ไม่แก้ไขสักที,0
554,ควรจัดสรรเรื่องที่จอดรถให้เป็นรูปแบบที่ชัดเจนและเพียงพอด้วยครับ​ ไม่ไหวๆ,0
555,ก๋วยเตี๋ยวหมูน้ำตก หมูน้อยไปนะควรเพิ่มอีกนิดค่ะ !!,0
556,ภาพกิจกรรมสอนเสริมวันเสาร์เทควันโด สวยมากเลยค่ะ,1
557,ขอบคุณที่คำนึกถึง กิโลแคลอรี่ที่เหมาะสมให้กับเด็กๆนะคะ,1
558,ขอบคุณมากๆเลยค่าสำหรับอาหารของเด็กอนุบาลที่ไม่ใส่พริกแกง ,1
559,ขอบคุณสำหรับการอบรมกู้ชีพพื้นฐาน นะคะมีประโยชน์มากๆ,1
560,โรงเรียน update ข่าวสารรวดเร็ว ทันใจผู้ปกครองมากค่ะ สุดยอดค่ะ,1
561,โรงเรียนมีวิสัยทัศน์ที่ดีครับ ชื่นชม,1
562,"เด็กๆได้รับทั้งความรู้และสนุกสนาน แถมได้กระชับมิตรกับเพื่อน
ใหม่ในกลุ่ม ดีมากๆค่ะ",1
563,"ขอขอบคุณโรงเรียนชลประทานวิทยา อาจารย์ทุกท่านที่ให้การ
สนับสนุนหนูทั้งเวลาเรียน และเวลาซ้อมค่ะ 🙏",1
564,ในที่สุด 😆😆😆😆 เพจจะกลับมาเหมือนปกติแล้วเย้ๆ,1
565,เพจ Come back ล้าวววววว เย้ๆๅๆๆๆๆๆ,1
566,เด็กดีเราต้องชื่นชมเป็นกำลังใจให้สุดยอดเลยจ้า,1
567,เก่งมากค่ะ ฝึกต่อไปให้เก่งยิ่งๆขึ้นนะคะสวยอีกต่างหาก,1
568,"ชื่นชมในความมีวินัยมานะบากบั่นในการฝึกซ้อมจนได้รับรางวัล
ขอให้ประสพความสำเร็จยิ่งยิ่งขึ้นไปค่ะ ขอแสดงความยินดีด้วยนะคะ",1
569,ยอดเยี่ยมเลยค่ะ 🏅🏅,1
570,เด็กๆเก่งมากค่ะ ❤❤,1
571,เด็กๆเก่งแท้ ฝึกต่อไปค่ะ,1
572,"ขอบคุณมากเรยค่ะที่ตอบคำถามคุณแม่ ส่วนใหญ่ ผปค.มีผลกระ
ทบช่วงเช้ามากกว่าช่วงเย็นค่ะคุณครู ตอนเช้าวนเข้า รอรถออก
นานมากเลยค่ะ",1
573,"ขอบคุณมากเรยค่ะที่ตอบคำถามคุณแม่ ส่วนใหญ่ ผปค.มีผลกระ
ทบช่วงเช้ามากกว่าช่วงเย็นค่ะคุณครู ตอนเช้าวนเข้า รอรถออก
นานมากเลยค่ะ",1
574,"ขอบคุณทาง รร ค่ะ ส่วนหนึ่งก็เห็นใจที่ รร จะต้องใช้เงินบริหารจัด
การบุคคลากรใน รร เพื่อให้ รร อยู่รอดเพราะเป็น ร.รเอกชน",1
575,"สิ่งใดที่ทาง รร.ต้องใช้ เกี่ยวกับค่าเทอม ผมว่าทาง รร.ตัดไว้เลย
ครับผม ไม่ค่อยเท่าไหร่ ถึงลำบากก็ต้องลำบากด้วยกันครับ 
ขอบคุณทาง รร.ครับ",1
576,"อาหารใช้ได้ค่ะ ลูกบอกว่าอร่อย บางวันก็ถุกปาก ปากวันก็ไม่ถุก
ปาก สลับๆกันไปค่ะ แต่อย่างว่าแต่ละคนชอบไม่เหมือนกีน รวมๆ
แล้ว ดีค่ะ",1
577,"ในสถานการณ์เเบบนี้การบริหารการจัดการไม่ใช่เรื่องง่าย 
เป็นกำลังใจให้นะครับสู้ๆครับ..
",1
578,"ในสถานการณ์เเบบนี้การบริหารการจัดการไม่ใช่เรื่องง่าย 
เป็นกำลังใจให้นะครับสู้ๆครับ..
",1
579,"ในสถานการณ์เเบบนี้การบริหารการจัดการไม่ใช่เรื่องง่าย 
เป็นกำลังใจให้นะครับสู้ๆครับ..
",1
580,"ขอบคุณ ที่ดูแล ลูกๆ ให้ครับ ในช่วงโควิดแบบนี้ ถึงแม้ว่าพ่อแม่
จะทำงานอยู่บ้านทุกคน เเต่ทางโรงเรียนก็ช่วยแบ่งเบาภาระได้
มากเลยครับ",1
581,"อยากให้มีการเรียนชดเชยด้วยค่ะ เด็กจะได้เข้าใจในการเรัยนค่ะ 
ขอบคูณที่รับฟังนะคะ",1
582,"ขอบคุณสำหรับการทำคลิปที่ภาพสวย เสียงชัดนะคะ 
ครูและทีมคงต้องเหนื่อยและตั้งใจกันมาก ",1
583,"ขอบคุณสำหรับการทำคลิปที่ภาพสวย เสียงชัดนะคะ 
ครูและทีมคงต้องเหนื่อยและตั้งใจกันมาก ",1
584,CPW Classroom ดูง่ายขึ้น สะดวกมากขึ้น ขอบคุณนะคะ,1
585,ขอบคุณแอดมินมากครับ ประสานงานดีมากครับ,1
586,ขอบคุณแอดมินมากครับ ประสานงานดีมากครับ,1
587,ขอบคุณแอดมินมากครับ ประสานงานดีมากครับ,1
588,"ขอบคุณค่ะที่รับฟังและปรับแก้ไขให้ผู้ปกครองมั่นใจ และสบายใจ
ขึ้น เปลี่ยนจากผัดลูกชิ้น เป็นหมูหรือไก่ เยี่ยมคะ",1
589,"ขอบคุณค่ะที่รับฟังและปรับแก้ไขให้ผู้ปกครองมั่นใจ และสบายใจ
ขึ้น เปลี่ยนจากผัดลูกชิ้น เป็นหมูหรือไก่ เยี่ยมคะ",1
590,"ขอบคุณค่ะที่รับฟังและปรับแก้ไขให้ผู้ปกครองมั่นใจ และสบายใจ
ขึ้น เปลี่ยนจากผัดลูกชิ้น เป็นหมูหรือไก่ เยี่ยมคะ",1
591,"ขอบคุณค่ะที่รับฟังและปรับแก้ไขให้ผู้ปกครองมั่นใจ และสบายใจ
ขึ้น เปลี่ยนจากผัดลูกชิ้น เป็นหมูหรือไก่ เยี่ยมคะ",1
592,"ขอบคุณทางรร. ที่รับฟัง และนำเอาคำติชมของผปค. ทุกท่านไป
ปรับเปลี่ยนเมนู ให้สอดคล้องกับเด็กประถมเล็กๆ ด้วยนะคะ 🙏🏻",1
593,"ขอบคุณทางรร. ที่รับฟัง และนำเอาคำติชมของผปค. ทุกท่านไป
ปรับเปลี่ยนเมนู ให้สอดคล้องกับเด็กประถมเล็กๆ ด้วยนะคะ 🙏🏻",1
594,เรียนออนไลน์แล้วนักเรียนได้เกรดดีมากเลยค่ะ,1
595,เรียนออนไลน์แล้วนักเรียนได้เกรดดีมากเลยค่ะ,1
596,ขอให้แก้ปัญหาได้นะคะ สู้ๆค่ะเป็นกำลังใจให้นะคะ,1
597,ขอให้แก้ปัญหาได้นะคะ สู้ๆค่ะเป็นกำลังใจให้นะคะ,1
598,"ขอขอบคุณนักเรียนจิตอาสาของโรงเรียนด้วยนะครับที่เข้ามาทำ
ความสะอาดที่วัด",1
599,ยินดีกับลูก ชปว. ที่ได้รางวัลตอบปัญหาที่วัดชลด้วยนะคะ,1
600,คลิปแนะนำคอร์สเรียนว่ายน้ำ ทางโรงเรียนทำมาได้ดีมากเลยค่ะ,1
601,คลิปแนะนำคอร์สเรียนว่ายน้ำ ทางโรงเรียนทำมาได้ดีมากเลยค่ะ,1
602,ขอบคุณนะคะ จะได้ไปบอกลูกเค้าอยากดูมากเลย 🙂,1
603,หลานบอกข้าวหมูแดงเมื่อวานอร่อยมากๆ ชอบอาหารที่ ร.ร,1
604,หลานบอกข้าวหมูแดงเมื่อวานอร่อยมากๆ ชอบอาหารที่ ร.ร,1
605,หลานบอกข้าวหมูแดงเมื่อวานอร่อยมากๆ ชอบอาหารที่ ร.ร,1
606,"ชื่นชมกับกิจกรรมดีของชลประทาน…เป็นกำลังใจให้กับทีมงาน
ทุกๆท่าน สู้นะค่ะ",1
607,"ชื่นชมกับกิจกรรมดีของชลประทาน…เป็นกำลังใจให้กับทีมงาน
ทุกๆท่าน สู้นะค่ะ",1
608,"ชื่นชมกับกิจกรรมดีของชลประทาน…เป็นกำลังใจให้กับทีมงาน
ทุกๆท่าน สู้นะค่ะ",1
609,ขอชื่นชมน้องๆเด็กชลประทานวิทยาครับ,1
610,ช่วงบ่ายดูได้ปกติแล้วครับ..ขอบคุณมากๆครับ..,1
611,ขอบคุณผอ.นะคะ ที่ตอนเช้าช่วยดูลูกๆข้ามถนนค่ะ🙏🏻,1
612,ขอบคุณผอ.ด้วยนะคะ วันนี้เห็นผอ.ไปช่วยดูแลเด็กๆข้ามถนน,1
613,"เมื่อเช้าเห็นท่าน ผอ.ออกมายืนรับเด็กๆตรงไฟแดงเอง
ท่านน่ารักมากๆ",1
614,"เมื่อเช้าเห็นท่าน ผอ.ออกมายืนรับเด็กๆตรงไฟแดงเอง
ท่านน่ารักมากๆ",1
615,"เมื่อเช้าเห็นท่าน ผอ.ออกมายืนรับเด็กๆตรงไฟแดงเอง
ท่านน่ารักมากๆ",1
616,ขอแสดงความยินดีแด่คุณครูทุกๆท่านเป็นอย่างยิ่งครับ,1
617,"ยินดีด้วยค่ะแด่คุณครูทุกท่าน
",1
618,"เยี่ยมมากๆ...นี่แหละคนรุ่นใหม่และหลายๆคน ในร.ร.
จะมาสร้างฝันและดูแลชลประทานให้ยิ่งใหญ่ๆต่อไป",1
619,"เยี่ยมมากๆ...นี่แหละคนรุ่นใหม่และหลายๆคน ในร.ร.
จะมาสร้างฝันและดูแลชลประทานให้ยิ่งใหญ่ๆต่อไป",1
620,"เยี่ยมมากๆ...นี่แหละคนรุ่นใหม่และหลายๆคน ในร.ร.
จะมาสร้างฝันและดูแลชลประทานให้ยิ่งใหญ่ๆต่อไป",1
621,"เด็กๆที่นี่รัก รร.ลูกๆเรีบนที่นี่จบไปหลายสิบปีก็ยังรัก รร.เวลานี้รุ่น
ลูกๆของพวกเขาก็ยังมาเรียนอย่างมีความสุข สนุกมากๆที่นี่",1
622,"ศิษย์เก่งมาจากครูที่เก่งด้วยค่ะ ขอชื่นชมค่ะ
",1
623,"ศิษย์เก่งมาจากครูที่เก่งด้วยค่ะ ขอชื่นชมค่ะ
",1
624,ยินดีกับคุณครูอีกครั้งหนึ่งครับเหมาะสมมากๆครับ,1
625,"ขอบคุณสำหรับการดูแล อบรมสั่งสอน ทำให้ลูกสาวเป็นเด็กดี 
สุภาพเรียบร้อย ",1
626,"ขอบคุณคุณครูและบุคลากรที่ รร.ทุกท่านที่คอยดูแลเอาใจใส่ นร.ค่ะ
",1
627,ขอบคุณครูและบุคลากรทุกท่านที่ช่วยดูแลลูกๆเป็นอย่างดีคะ🥰❤️,1
628,"ชอบมากเลยคะโรงเรียนนี้..เคยเข้าไปติดต่อจะพาลูกเข้าเรียนตอน
ม.4เจ้าหน้าที่พูดจาดีมากๆ ",1
629,"ชอบมากเลยคะโรงเรียนนี้..เคยเข้าไปติดต่อจะพาลูกเข้าเรียนตอน
ม.4เจ้าหน้าที่พูดจาดีมากๆ ",1
630,"ชอบมากเลยคะโรงเรียนนี้..เคยเข้าไปติดต่อจะพาลูกเข้าเรียนตอน
ม.4เจ้าหน้าที่พูดจาดีมากๆ ",1
631,ขอบคุณมากๆ เลยนะคะ ขอบคุณมากจริง ๆ ค่ะ,1
632,ขอบคุณมากๆ เลยนะคะ ขอบคุณมากจริง ๆ ค่ะ,1
633,ขอบคุณมากๆ เลยนะคะ ขอบคุณมากจริง ๆ ค่ะ,1
634,"ขอขอบคุณโรงเรียนชลประทานวิทยา อาจารย์ทุกท่านที่ให้การ
สนับสนุนหนูทั้งเวลาเรียน และเวลาซ้อมค่ะ 🙏",1
635,ขอบคุณมากเลยค่ะที่ตอบคำถามคุณแม่ สบายใจมากขึ้นเลยค่ะ,1
636,ขอบคุณมากเลยค่ะที่ตอบคำถามคุณแม่ สบายใจมากขึ้นเลยค่ะ,1
637,ขอบคุณมากเลยค่ะที่ตอบคำถามคุณแม่ สบายใจมากขึ้นเลยค่ะ,1
638,ขอบคุณที่ปรับปริมาณอาหารให้กับเด็กนะคะ ขอบคุณมากจริงๆค่ะ,1
639,ขอบคุณที่ปรับปริมาณอาหารให้กับเด็กนะคะ ขอบคุณมากจริงๆค่ะ,1
640,ขอบคุณที่ปรับปริมาณอาหารให้กับเด็กนะคะ ขอบคุณมากจริงๆค่ะ,1
641,"เข้าเว็บได้ได้ครับ ขอบคุณที่แก้ไขปัญหาให้ผู้ปกครองได่อย่าง
รวดเร็วครับ",1
642,ลูกบอกว่าอาหารวันนี้อร่อยมากค่ะ ปริมาณอาหารกำลังดีด้วยค่ะ,1
643,ลูกบอกว่าอาหารวันนี้อร่อยมากค่ะ ปริมาณอาหารกำลังดีด้วยค่ะ,1
644,ลูกบอกว่าอาหารวันนี้อร่อยมากค่ะ ปริมาณอาหารกำลังดีด้วยค่ะ,1
645,แกงเขียวหวานอร่อยมากค่ะ ลูกติดใจอยากใก้ทำอีกค่ะ,1
646,แกงเขียวหวานอร่อยมากค่ะ ลูกติดใจอยากใก้ทำอีกค่ะ,1
647,"แตงโมวันนี้รสชาติกำลังดีเลยนะคะ ขอบคุณที่ใส่ใจใน
การคัดสรรนะคะ",1
648,"วันนี้การจรจารในโรงเรียนไหลลื่นมากค่ะ ขอบคุณที่ รปภ และ
ทาง รร นะคะ",1
649,"ต้มเลือดหมูวันนี้เครื่องแน่มาก ลูกบอกว่ากินจนอิ่มเลยค่ะ 
อร่อยมากๆค่ะ",1
650,"ต้มเลือดหมูวันนี้เครื่องแน่มาก ลูกบอกว่ากินจนอิ่มเลยค่ะ 
อร่อยมากๆค่ะ",1
651,"ต้มเลือดหมูวันนี้เครื่องแน่มาก ลูกบอกว่ากินจนอิ่มเลยค่ะ 
อร่อยมากๆค่ะ",1
652,ขากลับวันนี้รถไม่ค่อยติด ขอบคุณทาง รร นะคะ,1
653,"อาหารวันนี้อร่อยมากค่ะ ขอบคุณทางฝ่ายโภชนาการและ รร มากๆเ
ลยนะคะ",1
654,"อาหารวันนี้อร่อยมากค่ะ ขอบคุณทางฝ่ายโภชนาการและ รร มากๆเ
ลยนะคะ",1
655,"อาหารวันนี้อร่อยมากค่ะ ขอบคุณทางฝ่ายโภชนาการและ รร มากๆเ
ลยนะคะ",1
656,"อาหารวันนี้อร่อยมากค่ะ ขอบคุณทางฝ่ายโภชนาการและ รร มากๆเ
ลยนะคะ",1
657,"อาหารวันนี้อร่อยมากค่ะ ขอบคุณทางฝ่ายโภชนาการและ รร มากๆเ
ลยนะคะ",1
658,ขอบคุณที่่ลดปริมาณพริกลงนะคะ ขอบคุณมากๆค่าาา,1
659,ขอบคุณที่่ลดปริมาณพริกลงนะคะ ขอบคุณมากๆค่าาา,1
660,ขอบคุณที่่ลดปริมาณพริกลงนะคะ ขอบคุณมากๆค่าาา,1
661,อาหารใช้ได้ค่ะ สดใหม่ สะอาดตามหลักอนามัย ลูกบอกว่าอร่อยได้ค่ะ,1
662,"ศิษย์เก่งมาจากครูที่เก่งด้วยค่ะ ขอชื่นชมค่ะ
",1
663,เป๊ะมากครับ สุดยอดเด็กๆ เก่งจังเลย,1
664,เป๊ะมากครับ สุดยอดเด็กๆ เก่งจังเลย,1
665,เป๊ะมากครับ สุดยอดเด็กๆ เก่งจังเลย,1
666,เป๊ะมากครับ สุดยอดเด็กๆ เก่งจังเลย,1
667,ยินดีกับคุณครูอีกครั้งหนึ่งครับเหมาะสมมากๆครับ,1
668,อาหารถูกหลักโภชนาการ ขอชื่นชมครับ,1
669,ได้แล้วค่ะ ขอบคุณค่ะ,1
670,ขอบคุณมากค่ะ ฝากด้วยค่ะ,1
671,ขอบคุณมากค่ะ ฝากด้วยค่ะ,1
672,ออกแบบได้ สวยงาม น่าสวมใส่,1
673,ขอแสดงความยินดีด้วยค่ะ😊💐,1
674,ออกแบบได้สวยงามมากครับ,1
675,ออกแบบได้สวยงามมากครับ,1
676,ขอบคุณนะคะ 🥰🥰,1
677,Thanks 🙏,1
678,เว็บ รร.ออกแบบได้สวยเลยครับ,1
679,Thank,1
680,thank,1
681,thank you,1
682,Thank you,1
683,Good,1
684,good,1
685,Good job,1
686,เมนูวันนี้อร่อยมากค่ะ,1
687,เมนูวันนี้อร่อยมากค่ะ,1
688,คุณครูดูแลดีมากจริงๆค่ะ,1
689,คุณครูดูแลดีมากจริงๆค่ะ,1
690,คุณครูดูแลดีมากจริงๆค่ะ,1
691,Well done ,1
692,well done ,1
693,Well done ,1
694,well done ,1
695,Thanks 🙏,1
696,เว็บ รร.ออกแบบได้สวยเลยครับ,1
697,Thank,1
698,thank,1
699,thank you,1
700,Thank you,1
701,Good,1
702,good,1
703,Good job,1
704,ขอบคุณนะคะ 🥰🥰,1
705,ได้เเล้วคับ ขอบคุณนะคับ,1
706,Thank,1
707,thank,1
708,thank you,1
709,Thank you,1
710,Good,1
711,good,1
712,Good job,1
713,เว็บ รร.ออกแบบได้สวยเลยครับ,1
714,Congratulations,1
715,Congratulation,1
716,congratulations,1
717,congratulation,1
718,Fantastic,1
719,fantastic,1
720,Congratulations,1
721,Congratulation,1
722,congratulations,1
723,congratulation,1
724,Fantastic,1
725,fantastic,1
726,ขอแสดงความยินดีด้วยค่ะ😊💐,1
727,เว็บ รร.ออกแบบได้สวยเลยครับ,1
728,Thank,1
729,thank,1
730,thank you,1
731,Thank you,1
732,Good,1
733,good,1
734,Good job,1
735,Congratulations,1
736,Congratulation,1
737,congratulations,1
738,congratulation,1
739,Fantastic,1
740,fantastic,1
741,Well done ,1
742,well done ,1
743,Well done ,1
744,well done ,1
745,Thanks 🙏,1
746,Thank,1
747,thank,1
748,thank you,1
749,Thank you,1
750,Good,1
751,good,1
752,"คิดถึงตอนลูกสาวอยู่ ปฐมวัย ได้รับการดูแลเอาใจใส่ จากครูเจี้ยบ (ครูไพลิน เกษียณแล้ว) ครูจอย และครูวีณา
ลูกสาวคือดื้อมาก กลางวันไม่ยอมนอน ได้ครูวีณา คอยเล่นด้วยมาตลอด
ขอบคุณมากๆ
ตอนนี้อยู่ประถม 3/16 แล้วครับ ยังคิดถึงครูทั้ง 3 ท่านอยู่เสมอ",1
753,"คิดถึงตอนลูกสาวอยู่ ปฐมวัย ได้รับการดูแลเอาใจใส่ จากครูเจี้ยบ (ครูไพลิน เกษียณแล้ว) ครูจอย และครูวีณา
ลูกสาวคือดื้อมาก กลางวันไม่ยอมนอน ได้ครูวีณา คอยเล่นด้วยมาตลอด
ขอบคุณมากๆ
ตอนนี้อยู่ประถม 3/16 แล้วครับ ยังคิดถึงครูทั้ง 3 ท่านอยู่เสมอ",1
754,"คิดถึงตอนลูกสาวอยู่ ปฐมวัย ได้รับการดูแลเอาใจใส่ จากครูเจี้ยบ (ครูไพลิน เกษียณแล้ว) ครูจอย และครูวีณา
ลูกสาวคือดื้อมาก กลางวันไม่ยอมนอน ได้ครูวีณา คอยเล่นด้วยมาตลอด
ขอบคุณมากๆ
ตอนนี้อยู่ประถม 3/16 แล้วครับ ยังคิดถึงครูทั้ง 3 ท่านอยู่เสมอ",1
755,ยินดีกับลูก ชปว. ที่ได้รางวัลตอบปัญหาที่วัดชลด้วยนะคะ,1
756,ภูมิใจเสมอที่ได้เรียกตัวเองว่าเป็นศิษย์โรงเรียนนี้,1
757,ในสถานการณ์เเบบนี้การบริหารการจัดการไม่ใช่เรื่องง่าย... เป็นกำลังใจให้นะครับสู้ๆครับ..,1
758,ในสถานการณ์เเบบนี้การบริหารการจัดการไม่ใช่เรื่องง่าย... เป็นกำลังใจให้นะครับสู้ๆครับ..,1
759,ขอบคุณ ที่ดูแล ลูกๆ ให้ครับ ในช่วงโควิดแบบนี้ ถึงแม้ว่าพ่อแม่จะทำงานอยู่บ้านทุกคน เเต่ทางโรงเรียนก็ช่วยแบ่งเบาภาระได้มากเลยครับ,1
760,ขอบคุณ ที่ดูแล ลูกๆ ให้ครับ ในช่วงโควิดแบบนี้ ถึงแม้ว่าพ่อแม่จะทำงานอยู่บ้านทุกคน เเต่ทางโรงเรียนก็ช่วยแบ่งเบาภาระได้มากเลยครับ,1
761,ขอบคุณ ที่ดูแล ลูกๆ ให้ครับ ในช่วงโควิดแบบนี้ ถึงแม้ว่าพ่อแม่จะทำงานอยู่บ้านทุกคน เเต่ทางโรงเรียนก็ช่วยแบ่งเบาภาระได้มากเลยครับ,1
762,ขอบคุณ ที่ดูแล ลูกๆ ให้ครับ ในช่วงโควิดแบบนี้ ถึงแม้ว่าพ่อแม่จะทำงานอยู่บ้านทุกคน เเต่ทางโรงเรียนก็ช่วยแบ่งเบาภาระได้มากเลยครับ,1
763,CPW Classroom ดูง่ายขึ้น สะดวกมากขึ้น ขอบคุณนะคะ,1
