txt,label
"['บัตร', 'กสิกร', 'อยู่แล้ว', 'ผ่อน', 'ไหม', 'จ่าย', 'เทอม', 'อ่ะ']",4
"['ชำระ', 'เทอม', 'ชำระ', 'บัตร', 'เครดิต', 'tmb', 'ไหม']",4
"['ผม', 'ทำ', 'เรื่อง', 'ผ่อนผัน', 'จ่าย', 'เทอม', 'หรอ']",4
"['เทอม', 'จ่าย', 'ผ่อนจ่าย']",4
"['ชำระ', 'เทอมบัตร', 'เครดิตกสิกร', 'ผ่อน', '3', 'เดือน', '0', 'ธรรมเนียม', 'บัตร', 'เครดิต', 'ร้อย', '2', 'ไหม']",4
"['บัตร', 'กสิกร', 'ผ่อน', 'เทมอ', '3', 'เดือน', 'ธรรมเนียม', 'บัตร', 'ไหม']",4
"['ท่า', 'บัตร', 'เครดิต', 'กสิกร', 'ผ่อน', 'ชำระ', 'กสิกร', 'ไหม']",4
"['เทอม', 'ผ่อน', 'เทอม', 'โรง', 'เรียน', 'ไหม']",4
"['ผ่อน', 'เทอม', 'รร', 'หรอ']",4
"['บัตรกสิกร', 'อยู่แล้ว', 'ผ่อน', 'ไหม']",4
"['ทำ', 'บัตร', 'ผ่อน', 'รร', 'ไหม']",4
"['ชำระ', 'เทอม', 'ธนาคารกสิกร', 'ปกติ']",4
"['ชำระ', 'เทอม', 'เต้องการ', 'ใบ', 'เบิก']",4
"['เรียน', 'พื้นฐาน', 'ม', '1', 'คืน', 'หรอ']",4
"['สอบุาม', 'คืน', 'เรียน', 'ซัมเมอร์', 'ไหม']",4
"['ชำระ', 'หลักฐาน']",4
"['ใบ', 'เบิก']",4
"['ผ่อน', 'ชำระ', 'ลด', 'เทอม', 'คับ']",4
"['ติดต่อ', 'เงิน', 'เรียน', 'เสริม', 'คืน', 'ติดต่อ', 'ช่องทาง']",4
"['ตอน', 'คืน', 'เทอม', 'โอน', 'kbank']",4
['หลักฐาน'],4
"['ชำระ', 'เทอมทุก', 'ระดับ', 'ชั้น', 'ไหม', 'เบอร์', 'บัญชี', 'เบอร์']",4
"['ชำระ', 'เงิน', 'ไหม']",4
"['89', 'พค', 'ชำระ', 'โรง', 'เรียน']",4
"['ใบ', 'เบิก']",4
"['ชำระ', 'เทอม', 'ช่องทาง', 'เหรอ']",4
"['ใบ', 'เสร๊จ', 'เบิก', 'ทำ', 'คับ']",4
"['ผ่อน', 'เทอม', 'ธรรมเนียม', 'บัตร', 'ไหม']",4
"['ใบ', 'เบิก']",4
"['เลข', 'บัญชี', 'จ่าย', 'เทอม']",4
"['ชำระ', 'เทอม', 'เรียบร้อย', 'แจ้ง', 'สลิป']",4
"['จ่า', 'เทอม', 'ล่าช้า', '4', 'ธันวาคม', 'ไหม']",4
"['ทราบ', 'รร', 'สมัคร', 'เรียน', 'กลาง', 'คลัน', 'ไหม', 'เทอม', '2', 'ย้าย', 'ชั้น', 'ป', '4']",4
"['สอบถาม', 'สี', 'กางเกง', 'โรง', 'เรียน', 'สี', 'ซื้อ', 'หลาน', 'แน่ใจ', 'สี']",3
"['ตรวจ', 'เครื่อง', 'แต่ง', 'กาย', 'ผม', 'เรียน', 'ไหร่']",3
"['ตรวจ', 'เครื่อง', 'กาย', 'ตรวจ', 'ทำ']",3
"['ขอรทาบ', 'เรื่อง', 'ปัก', 'ชุด', 'เรียน']",3
['รร'],3
"['อนุญาติ', 'สอบถาม', 'ปัก', 'ชุด', 'เรียนตรา', 'รร']",3
"['ปกครอง', 'ทำ', 'หนังสือ', 'แจ้ง', 'ผปค', 'นร', 'ขับขี่', 'มอเตอร์ไซด์', 'รร', 'ไหร่']",3
"['ลูก', 'รร', 'สาย', 'ตัด', 'คะแนน', 'ประพฤติ', 'ไหร่']",3
"['ลูก', 'เรียน', 'รด', 'ชั้น']",3
"['ทราบ', 'เอกสาร', 'สมัคร', 'รด']",3
"['อนุญาติ', 'สอบถาม', 'รูป', 'ถ่าย', 'สมัคร', 'รด', 'ขนาด', 'ไหร่']",3
"['เอกสาร', 'สมัคร', 'ศึกษา', 'วิชา', 'ทหาร', 'ไหร่']",3
"['ขออสอบถาม', 'สำเนา', 'ปพ', '1', 'ยื่น', 'สมัคร', 'รด', 'หน้า', 'ไหม']",3
"['ตัวอย่าง', 'ปัก', 'ชุด', 'เรียน', 'ไหม']",3
"['สมัคร', 'รด']",3
"['รายละเอียด', 'สมัคร', 'รด']",3
"['เรียน', 'ชาย', 'เรียน', 'เหรอ', 'รองทรง']",3
"['มปลาย', 'รองทรง', 'ต่ำ', 'ไหม']",3
"['ระเบียบ', 'แต่ง', 'กาย', 'ม', 'ต้น']",3
"['ตอน', 'ลูก']",3
"['ลูก', 'ผม', 'โดน', 'เพื่อน', 'แกล้ง', 'โรง', 'เรียน']",3
"['ลูก', 'เพื่อนบูลลี่', 'โรง', 'เรียน', 'ไหม']",3
"['ลูกถูก', 'เพื่อน', 'แกล้ง', 'โรง', 'เรียน', 'ตอน', 'ลูก', 'โรง', 'เรียน', 'ทำ', 'เรื่อง', 'พัก', 'เรียน', 'ย้าย', 'ห้อง', 'ไหม']",3
"['ลูก', 'โอเค', 'ครู', 'สอน', 'คณิต', 'ครู', 'ไหม']",3
"['ทำ', 'เรื่อง', 'พัก', 'เรียน', 'ทำ']",3
"['ลูก', 'พัก', 'เรียน', 'เรื่อง', 'หรอ']",3
"['ลูก', 'พัก', 'เรียน']",3
"['ลูก', 'เพื่อน', 'ห้อง', 'กลั่นแกล้ง', 'ทำ', 'เรื่อง', 'ย้าย', 'ห้อง', 'ไหม']",3
"['ครู', 'ท่าน', 'นึง', 'พูดจา', 'ดี', 'ทำ', 'ลูก', 'รู้สึก', 'แย่', 'รบกวน', 'ตักเตือน', 'ครู', 'ไหม']",3
"['ลูก', 'ปัญหา', 'เรื่อง', 'เพื่อน', 'ห้อง', 'ดูแล', 'เรื่อง', 'ไหม']",3
"['กี่', 'โมง']",0
"['ชำระ', 'ออนไลน์', '28', 'โรง', 'เรียน', 'ไหม']",4
"['โรง', 'เรียน', 'สมัคร', 'เข้', 'ป', '1', 'รอบ', '2']",4
"['กด', 'ถัด', 'ค้าง', 'บันทึก', 'ข้อมูล', 'คืน', 'แนบ', 'เอกสาร']",5
"['ปริ้น', 'ใบ', 'สมัคร']",5
"['ปริ้น', 'ใบ', 'สมัคร']",5
"['สมัคร', 'ชื่อ', 'ทำ']",5
"['สอบ', 'ตึก']",3
"['ระบบ', 'ทะเบียน', 'หน้า', 'จอ', 'ค้าง']",5
"['สอบถาม', 'ห้อง', 'เรียน', 'พิเศษ', 'สสวท', 'เรียน']",1
"['ห้อง', 'เรียน', 'พิเศษ', 'สสวท', 'คาบ']",1
"['สสวท', 'พรุ่ง', 'เพาะ', 'เลี้ยง', 'เนื้อเยื่อ', 'เห็ด', 'ถั่ง', 'เช่า', 'สี', 'ทอ', 'ไหม']",1
"['ข้อ', 'สงสัย', 'microbit', 'สอน', 'เสริม', 'เสาร์', 'ไหม', 'หลักสูตร', 'ปกติ', 'สอน', 'แถม', 'เรียน', 'ครึ่ง', 'เรียน', 'สอง', 'scratch', 'ตำรา', 'สสวท']",1
"['ไมโครบิต', 'ป', '6', 'เรียน', 'เทอม', 'เหรอ', 'เสียดาย']",1
"['ตา', 'ราง', 'สอบ', 'คัดเลือก', 'โครงการ', 'ห้อง', 'เรียน', 'พิเศษ', 'วิทยาศาสตร์']",1
"['สสวท', 'ม', '4', 'สอบ', 'อาคาร']",1
"['สอบ', 'คัดเลือก', 'สสวท', 'กี่', 'โมง']",1
"['สอบถาม', 'เรื่อง', 'หลักสูตร', 'อุตสาหกรรม', 'บิน']",1
"['รูป', 'งาน', 'แนะแนว', 'สสวท']",1
"['สมัคร', 'enrichment', 'science', 'math', 'project', 'esmp', 'ไหร่']",1
"['สมัคร', 'esmp', 'ไหร่']",1
"['สมัคร', 'esmp', 'ลูก', 'เกรด', 'เฉลี่ย', 'ไหร่']",1
"['พื้นฐาน', 'ม', '1', 'esmp', 'แต่ง', 'ชุด']",1
"['หนังสือ', 'ป3', 'ซื้อ', 'ลูกต้อง', 'ย้าย', 'รรกะ', 'ทันหัน', 'ทำ', 'ฝาก', 'ขาย']",0
"['ซื้อ', 'สมุด', 'หนังสือ', '166', 'ติดต่อ', 'ขอบคุณ']",2
"['เสาร์', 'อาทิตย์', 'สหกรณ์', 'ไหม', 'ผม']",2
"['สหกรณ์', 'ขาย', 'ชุด', 'เรียน', 'ไหม']",2
"['รบกวน', 'สอบถาม', 'ธรรมดา', 'สหกรณ์', 'ไหม', 'สหกรณ์', 'ชุด', 'เรียน', 'ขาย', 'ไหม', 'ม', '1']",2
"['ชุด', 'เรียน', 'จำหน่าย', 'ไหม']",2
"['ตาราง', 'สอน']",1
"['โรง', 'เรียน', 'เสาร์', 'อาทิตย์', 'ขาย', 'สมุด', 'หนังสือ', 'ปกครอง', 'ธรรมดา', 'ทำ', 'งาน']",2
"['เทอม', 'คับ']",3
"['เสาร์', 'อาทิต', 'เปล่า']",3
"['สหกรณ์', 'กี่', 'โมง', 'กี่', 'โมง']",2
"['เสาร์', 'อาทิตย์', 'ซื้อ', 'ชุด', 'เรียน', 'ไหม']",2
"['หยุด', 'ราชการ', 'ขาย', 'ไหม']",3
"['ขาย', 'ชุด', 'เรียน', 'เปล่า']",2
"['ร้าน', 'ปัก', 'ชื่อ', 'ไหม', '119', 'มิย']",2
"['ชุด', 'เรียน', 'ซื้อ']",2
"['สมุด', 'ขาย', 'ซื้อ', 'หนังสือ']",2
"['เทอม', 'มปลาย', 'จ่าย', 'ไหร่']",4
"['ชุด', 'เรียน', 'ขาย']",2
"['ชุด', 'เรียน', 'จำหน่าย', 'ผม']",2
"['ชำระ', 'เทอม', 'ซื้อ', 'หนังสือ']",4
"['สมุด', 'ไหม']",2
"['จำหน่าย', 'หนังสือ', 'ep', 'ไหม']",1
"['ม', '3', 'ดู', 'วิชาวิทย์', 'ชั่วโมง', 'สรุป', 'สายใย', 'อาหาร', 'ทดสอบ', 'เรียน', 'คลิป', 'รบกวน']",1
"['ซื้อ', 'สมุด', 'กี่', 'โมง']",2
"['สมัคร', 'ปี', '63', 'ยังคะ']",4
"['ลูก', 'สาว', 'ป5', 'ทราบ']",4
"['ทราบ', 'รายละเอียด', 'กสร', 'สมัคร', 'ม', '1']",4
"['สมัคร', 'เดือน']",4
"['พื้นฐาน', 'พรุ่ง', 'เด็ก', 'เตรียม']",1
"['รบกวน', 'พรุ่ง', 'เด็ก', 'เรียน', 'พื้นฐาน', 'ใส่', 'ชุด', 'เรียน', 'รเวท']",1
"['พื้นฐาน', 'ดู', 'ชื่อ', 'epป', '1', 'ดู', 'ชื่อ']",1
"['ป2', 'ชำระ', 'ชื่นัก', 'เรียน', 'พื้นฐาน', 'ดู']",4
"['ห้องน้ำเพชร', 'ป4', 'แจ้ง', 'ชื่อ', 'เรียน', 'ห้อง', 'เรียน', 'เหรอคะ']",1
"['ม', '1', 'esmp', '1730', 'เมย', '61', 'เรียน', '14', 'หยุด', 'เสาร์', 'อาทิตย์', 'เรียน', 'กี่', 'โมง', 'กี่', 'โมง']",1
"['ชื่อ', 'เรียน', 'ชำระ', 'เงิน', 'ชื่นัก', 'เรียน', 'พื้นฐาน']",1
"['ม', '1', 'esmp', 'รายาย', 'ชื่อ', 'เรียน', 'พื้นฐาน', 'ไหม', 'เรียน', '1730', 'เมย', '61']",1
"['เด็ก', 'เรียน', 'พื้นฐาน', '17', 'เมษามี', 'ชื่อ', 'ดู', 'ใหม', 'อยุ่', 'ห้องไหน', 'อาคาร', 'กลัว', 'หา', 'เจอ']",1
"['ชื่อ', 'เรียน', 'พื้นฐาน', 'smcpw', 'ป3', 'ป4', 'ประกาศ']",1
"['เรียน', 'พื้นฐาน', 'ห้อง', 'sm', 'ป3', 'ป4', 'เรียน', 'ห้องไหน', 'ชื่อ']",1
"['ซัมเมอร์', 'ห้อง', 'sm', 'ป3', 'ป4', 'เรียน', 'ชื่อ', 'พื้นฐาน']",1
"['summer', 'ชื่อ', 'เรียน', 'พื้นฐาน', 'เปล่า']",1
"['ชื่อ', 'เรียน', 'ตอน', 'เดือน', 'เมษายน', 'ครู', 'ชื่อ', 'พื้นฐาน', 'เรียน', 'ป2']",1
"['เทอม', 'ห้อง', 'เดิม', 'ตอน', 'เรียน', 'พฐ', 'เปล่า']",0
"['เรียน', 'พื้นฐาน', 'เวลา', 'ทาน', 'ข้าว', 'อาหาร', 'ทาน', 'ไหม', 'น้องเติม', 'เงิน', 'บัตร', 'ชื้อ', 'ทาน']",2
"['เรียน', 'พื้นฐาน', 'ทะเบียน', 'เรียน', 'summer']",1
"['เรียน', 'พื้นฐาน', 'ใส่', 'ชุด', 'เรียน', 'โรง', 'เรียน', 'เดิม', 'ใส่', 'ชุด']",1
"['กรณี', 'เด็ก', 'ประถม', '1', 'ge', 'จ่าย', 'อาหาร', 'กลาง', '4000', 'บาท', 'เรียน', 'ลา', 'ติดต่อ', 'เงิน', 'อาหาร', 'กลาง', 'คืน', 'covid', 'คืน', 'สอบถาม', 'แจ้ง', 'คืน', 'จ่าย', 'เรียน', 'เรียน', 'ปกติ', 'ทราบ', 'รายละเอียด', 'ติดตาม']",4
"['ถาม', 'เสื้อ', 'พละ', 'ตัว', 'ไหร่']",2
"['รบกวน', 'สอบถาม', 'นิดนึง', 'กระเป๋า', 'ลาก', 'ราคา', 'ขนาด', '6', '⃣', '5', '⃣', '0', '⃣', '฿', 'ซื้อ', '350', '฿', 'แตกต่าง', 'ไหร่']",2
"['เงิน', 'อุดหนุน', 'รัฐ', 'หนังสือ', 'เรียน', 'ครู', 'รบกวน', 'ถาม', 'ชั้น', 'ประถม']",4
"['แจง', 'อาหาร', 'เกณฑ์', 'ตัว']",2
"['เงิน', 'อุดหนุน', 'เครื่องแบบ', 'อุปกรณ์', 'เรียน', 'คืน', 'ปี', 'ไม๊']",4
"['สอบถาม', 'เด็ก', 'มัธยม', 'esmp', 'เวลา', 'รียน', 'กิจกรรม', 'หลักสูตร', 'เรียน', 'เสาร์', 'เรียน', 'คืน', 'เงิน', 'ดู', 'สมเหตุสมผล', 'เด็ก', 'เรียน', 'รุ', 'เรื่อง', 'โรง', 'เรียน', 'มาตรา', 'เด็ก']",1
"['ข่าว', 'เดือน', 'หน้า', 'สิงหา', 'คม', 'เด็กep', 'เรียน', 'ปกติ', 'เด็ก', 'ปกติ', 'เรียน', 'ปกติ']",1
"['คืนเมิ่อวานม', '1', 'พัน', 'บาท', 'น้อง', 'เรียน', 'พิเศษ']",4
"['เงิน', 'อุดหนุน', 'คืน', 'เงิน', 'กิจกรรม', 'ก้อ', 'คืน', 'รอบ']",4
"['รบกวน', 'สอบถาม', 'เงิน', 'อุดหนุน', 'คืน', 'คืน', 'รอบ']",4
"['สอบถาม', 'รร', 'อาหาร', 'ลด', '1500', '15', 'พค', 'มิย', 'เรียน', 'รับประทาน', 'อาหาร', 'รร', 'ไหม']",4
"['esmp', 'ใบ', 'สมัคร', 'ราคา', 'ไหร่']",1
"['esmp', 'เทอม', 'ไหร่']",1
"['เด็ก', 'สมัคร', 'esmp', 'ไหม']",1
"['ปี', '64', 'สมัคร', 'ป1', 'ตอน']",4
"['ปี', '61', 'สมัคร', 'ปี', '62', 'สมัคร', 'ep', 'ป1', 'รู้สึก', 'น้อง', 'โอกาส']",1
"['ทราบ', 'เทอม', 'esmp', 'ไหร่']",1
"['สอบถาม', 'เกี่ยว', 'โครงการ', 'esmp']",1
"['หลักสูตร', 'อาศยาน', 'มปลาย', 'หรอ']",1
"['ทราบ', 'เทอม', 'ห้อง', 'เรียน', 'อากาศยาน', 'สนใจ', 'โครงการ']",1
"['ประกาศ', 'เลือกตั้ง', 'ประธาน', 'เรียน']",3
"['ปี', 'ประธาน', 'เรียน']",3
"['รอง', 'ประธาน', 'เรียน', 'วิชาการ']",3
"['รอง', 'ประธาน', 'เรียน', 'สวัสดิการใช่', 'นสบุณอร']",3
"['ดู', 'เลือกตั้ง', 'ประธาน', 'เรียน']",3
"['สมัคร', 'ประธาน', 'เรียน', 'คุณสมบัติ']",3
"['เลือกตั้ง', 'คณะกรรม', 'เรียน', 'พรุ่ง', 'ไหม']",3
"['ช่องทาง', 'ติดต่อ', 'สอบถาม', 'แผนก', 'ปฐมวัย']",0
"['เบอร์', 'ติดต่อ', 'หัวหน้า', 'แผนก', 'ปฐมวัย']",0
"['เบอร์', 'หัวหน้า', 'วิชาการ']",0
"['เบอร์', 'หัวหน้า', 'ชั้น', 'อ', '1', 'คับพอดี', 'เรื่อง', 'สอบถาม', 'ด่วน', 'คับ']",0
"['เบอร์', 'หัวหน้า', 'ชั้น', 'อ', '2']",0
"['เบอร์', 'หัวหน้า', 'ชั้น', 'อ', '3']",0
"['ติดต่อ', 'แปน', 'ปฐมวัย', 'ช่องทาง', 'ตอน']",0
"['ติดต่อ', 'วิชาการ', 'หรอ']",0
"['เบอร์', 'ครูปราโมทย์']",0
['ขอเบอร์ครูสุภาภรณ์'],0
"['เบอร์', 'ครู', 'พชร']",0
"['สั่ง', 'เสื้อ', 'กีฬา', 'สี']",3
"['เสื้อ', 'กีฬา', 'สี', 'สั่ง']",3
"['สั่ง', 'เสื้อ', 'กีฬา']",3
"['สั่ง', 'เสื้อ', 'กีฬา', 'สี', 'สี', 'ทราบ', 'ไซร้']",3
"['เสื้อ', 'กีฬา', 'สี', 'ราคา', 'size']",3
"['สั่ง', 'ซื้อ', 'เสื้อ', 'กีฬา', 'ช่องทาง']",3
"['ลูก', 'สั่ง', 'ซื้อ', 'เสื้อ', 'กีฬา', 'สี', 'ตึก']",3
"['เสื้อ', 'กีฬา', 'สี', 'ใบ']",3
"['เสื้อ', 'กีฬา', 'สี', 'ตัว', 'ไหร่']",3
"['เสื้อ', 'กีฬา', 'สี', 'ตอน', 'ไซร้ไหน', 'ลูก', 'ตัว', 'ไซร้', 'พิเศษ']",3
"['สั่ง', 'ซื้อ', 'เสื้อ', 'กีฬา', 'สี']",3
"['เสื้อ', 'กีฬา', 'สี', 'อาคาร', 'ปี', 'ชั้น']",3
"['สอบถาม', 'download', 'ใบ', 'สมัคร', 'สำหรับ', 'เรียน', 'ep', 'แปะ', 'link', 'ไหม']",1
"['ep', 'ม', '1', 'สมัคร', 'ตอน']",1
"['เรียน', 'พื้นฐาน', 'ภาษา', 'อังกฤษ', 'กี่']",1
"['เอกสาร', 'สาร', 'สมัคร', 'ep']",1
"['บัตร', 'ประจำ', 'ตัว', 'สอบ', 'ep']",1
"['เอกสาร', 'สาร', 'สมัคร', 'ep', 'กี่', 'โมง']",1
"['สมัคร', 'ภาษา', 'อังกฤษ', 'ep']",1
"['ลิ้ง', 'สมัคร', 'ภาษา', 'อังกฤษ', 'ep', 'ขอบคุณ']",1
"['จำหน่าย', 'ใบ', 'สมัคร', 'ep']",1
"['สมัคร', 'รร', 'ep']",1
"['มอบ', 'ตัว', 'ภาษา', 'อังกฤษ', 'ตึก']",1
"['สัมภาษณ์', 'ทัศนคติ', 'เรียน', 'ep', 'ปกครอง', 'หรอ']",1
"['ep', 'กี่', 'คน']",1
"['สอบ', 'สัมภาษณ์', 'ภาษา', 'อังกฤษ', 'สอบ', 'อิ้ง', 'ไหม', 'ปน', 'ไทย']",1
"['แจ้ง', 'ชื่อ', 'สัมภาษณ์', 'ภาษา', 'อังกฤษ']",1
"['สมัครภาค', 'ep', 'อาคารไหน']",1
"['ภาษา', 'อังกฤษ', 'พื้นฐาน', 'กี่']",1
"['มอบ', 'ตัว', 'ภาษา', 'อังกฤษ', 'ชั้น', '1', 'อาคาร', 'ep']",1
"['ลิ้ง', 'สมัคร', 'ภาษา', 'อังกฤษ']",1
"['สอบถาม', 'คับ', 'ผม', 'ภาษา', 'อังกฤษ', 'ม', '1', 'สมัคร', 'ตอน', 'คับ']",1
"['เรียน', 'เสริม', 'itp']",1
"['itp', 'โครงการ', 'เรียน', 'เกี่ยว']",1
"['ชื่อ', 'เต็ม', 'itp', 'เรียน', 'เกี่ยว']",1
"['โครงการ', 'พิเศษ', 'รบ้าง']",1
"['esmp', 'เรียน', 'เกี่ยว']",1
"['itp', 'เทอม', 'ไหร่']",1
"['อนุญาต', 'สอบถาม', 'สมัคร', 'itp']",1
"['อนุญาติสอบถาม', 'เทอม', 'โครงการ', 'พิเศษ', 'itp', 'ไหร่', 'หรอ']",1
"['itp', 'เรียน', 'เสริม', 'วันเสาร์', 'ไหคะ']",1
"['สอน', 'เสริม', 'โครงการ', 'พิเศษ', 'itp', 'เสาร์']",1
"['ทราบ', 'ราบ', 'รายละเอียด', 'ห้อง', 'เรียน', 'อากาศยาน', 'ม', '4']",1
"['ประกาศ', 'ชื่อ', 'เรียน', 'สมัคร', 'ออนไลน์', 'เด็ก', 'ไหร่', 'น้องสมัคร', 'ep']",1
"['ตรวจสอบ', 'ชื่อ', 'สอบ', 'สัมภาษณ์', 'ep', 'เด็ก']",1
"['ลิ้งค์', 'ตรวจสอบ', 'ชื่อ', 'สอบ', 'สัมภาษณ์', 'ภาษา', 'อังกฤษ']",1
"['สอบ', 'สัมภาษณ์', 'เรียน', 'ep', 'ไหร่']",1
"['สอบ', 'สัมภาษณ์', 'ep', 'เวลา']",1
"['สอบถาม', 'เรื่อง', 'เรียน', 'กอล์ฟ', 'สมัคร', 'หรอคะ']",1
"['เรียน', 'กอล์ฟ']",1
"['ทราบ', 'เวลา', 'เรียน', 'กอล์ฟ']",1
"['ราคา', 'คอร์สเรียน', 'กอล์ฟ', 'ไหร่', 'สนใจ', 'สมัคร', 'ลูก']",1
"['เพจกอล์ฟ', 'รร', 'ไหม']",1
"['สนใจ', 'สมัคร', 'กอล์ฟ', 'ทำ']",1
"['ราคา', 'คอร์ส', 'กอล์ฟ', 'แบ่ง', 'ชำระ', 'ไหม']",1
"['เรียน', 'กอล์ฟ', 'กี่', 'โมง']",1
"['ทราบ', 'เวลา', 'เรียน', 'กอล์ฟ', 'อาทิตย์']",1
"['เรียน', 'กอล์ฟ', 'เสาร์', 'เวลา', '1530', '1730']",1
"['เรียน', 'กอล์ฟ', 'อาทิตย์', 'เวลา', '08001000', 'น', 'ไหม']",1
"['13', 'เรียน', 'กอล์ฟ', 'ไหม']",1
"['เบอร์', 'ติดต่อ', 'ครู', 'ฝน']",0
"['เบอร์', 'ติดต่อ', 'โปร']",0
"['เบอร์', 'ติดต่อ', 'โปรโน๊ต']",0
"['เบอร์', 'ติดต่อ', 'โปรตั้ม']",0
"['เบอร์', 'ติดต่อ', 'ครู', 'มะเหมี่ยว', 'ขอบคุณ', 'ผม']",0
"['ช่อง', 'ติดต่อ', 'ศูนย์', 'ดิจิทัล', 'ขอบคุณ']",0
"['ขอเบอร์', 'ครู', 'โอ๊ต']",0
"['เบอร์', 'ติดต่อ', 'ครูปราโมทย์', 'ไหม']",0
"['เบอร์', 'ติดต่อ', 'ศูนย์', 'พัฒนาดิจิทัล']",0
"['โปรแกรม', 'แข่งขัน', 'กีฬา', 'ดู', 'ทำ', 'ไคะ']",3
"['กีฬา', 'รูป', 'ตอน', 'แข่งขัน', 'ผปค', 'ดู']",3
"['งาน', 'กีฬา', 'รูป', 'แข่ง', 'กีฬา', 'ไหม', 'แข่งขัน', 'ติดตาม']",3
"['งาน', 'กีฬา', 'live', 'สด', 'ไหม']",3
"['สุดท้าย', 'กีฬา', 'สี', 'ปกครอง', 'ใหม']",3
"['สมัคร', 'สอบ', 'imas']",4
"['imas', 'สมัคร', 'ออนไลน์', 'ไหม']",4
"['สมัคร', 'สอบ', 'imas', 'ไหร่', 'หรอ']",4
"['รายละเอียด', 'สอบ', 'imas']",4
"['ขอลิ้งค์สมัคร', 'imas', 'ไหม']",4
"['จ่าย', 'สมัคร', 'สอบ', 'imas', 'แนบ', 'ล', 'สลิป', 'สอบ']",4
"['กี้', 'สมัคร', 'สอบ', 'imas', 'รู้', 'เอกสชสาร', 'รร']",4
"['สมัคร', 'สอบ', 'imas', 'ทำ']",4
"['สมัคร', 'สอบ', 'imas']",4
"['สถานที่สอย', 'imas']",4
"['ทราบ', 'ระเบียบ', 'สอบ', 'imas']",4
"['ประกาศ', 'สอบ', 'imas', 'ปกติ']",4
"['สอบ', 'imas', 'สอบ', 'หรอ']",4
"['ตำแหน่ง', 'สมัคร']",4
"['ตอน', 'งาน']",4
"['ทราบ', 'ตำแหน่ง', 'ว่าง', 'ไหม']",4
"['ครู', 'บรรจุ', 'สมัคร']",4
"['ฝึก', 'งาน', 'ครู', 'สมัคร']",4
"['ตำแหน่ง', 'ตอน']",4
"['ทำ', 'งาน', 'ช่าง', 'ตำแหน่ง', 'ไหม']",4
"['คอม', 'เรียน', 'ครู', 'สมัคร', 'ตำแหน่ง', 'ครู', 'คอม', 'ไหม']",4
"['งาน', 'คน', 'ขับ', 'รถ', 'ไหม']",4
"['งาน', 'ประสบการณ์', 'สมัคร', 'ไหม']",4
"['งาน', 'ดูแล', 'สวน', 'ว่าง', 'ไหม']",4
"['ตำแหน่ง', 'แม่บ้าน', 'กี่', 'ตำแหน่ง']",4
"['ตำแหน่ง', 'งาน', 'ว่าง']",4
"['งาน', 'ตอน', 'ตำแหน่ง']",4
"['วุติปตรี', 'สมัคร', 'ตำแหน่ง']",4
"['ตำแหน่ง', 'วุติ', 'สมัคร', 'ไหม']",4
"['ทราบ', 'กิจกรรม', 'บูธ', 'โรง', 'เรียน', 'ทำ']",3
"['ทราบ', 'ตำอน', 'โรง', 'เรียน', 'สนใจ', 'กิจกรรม', 'เกี่ยว', 'ไมโล', 'บูธ', 'โรง', 'เรียน', 'ฟรี']",3
"['โรง', 'เรียน', 'กิจกรรม', 'รูปแบบ', 'ใด']",3
"['รายละเอียด', 'กิจกรรม', 'โรง', 'เรียน']",3
"['สถานที่', 'กิจกรรม', 'ใร', 'โรง', 'เรียน', 'อาคาร']",3
"['กิจกรรม', 'ส่งเสริม', 'สุขภาพ', 'เด็ก', 'ทราบ', 'โรง', 'เรียน', 'สนใจ']",3
"['สมัคร', 'ครู', 'สอน', 'ศิลปะ', 'โรง', 'เรียน', 'จบ', 'เอกศิลปศาสตร์', 'สมัคร']",4
"['สมัคร', 'ครู', 'ชาติ', 'ฟิลิปปินส์', 'ไหม']",4
"['สมัคร', 'ครู', 'เอก', 'ภาษา', 'อังกฤษ', 'ไหม']",4
"['สมัครคร', 'สอน', 'อาคาร']",4
"['สมัคร', 'ครู', 'สอน', 'ไหม']",4
"['ประกาศ', 'สมัคร', 'ครู', 'สอน', 'ep', 'ตอน', 'เต็ม']",4
"['สมัคร', 'สอบ', 'imas', 'แค้', 'นร', 'itp', 'เหรอ']",4
"['สมัคร', 'สอบ', 'imas']",4
"['imas', 'สมัค', 'ออนไลน์', 'ไหม']",4
"['สอบถาม', 'เกี่ยว', 'สอบ', 'imas', 'เบอร์', 'ติดต่อ', 'ท่าน']",4
"['ลิ้ง', 'สมัคร', 'imas', 'คับ', 'ขอบคุณ', 'คับ']",4
"['imas', 'ป5', 'รายงาน', 'ตัว', 'กี่', 'โมง']",4
"['imas', 'ป6', 'รายงาน', 'ตัว', 'กี่', 'โมง', 'หรอ']",4
"['imas', 'ป1', 'รายงาน', 'ตัว', 'กี่', 'โมง']",4
"['อนุญาต', 'สอบถาม', 'imas', 'ป2', 'รายงาน', 'ตัว', 'กี่', 'โมง']",4
"['imas', 'สมัคร']",4
"['กิจกรรม', 'ทัศนศึกษา', 'กี่', 'โมง', 'กี่โมง']",3
"['กิจกรรม', 'ทัศนศึกษา', 'ฐาน', 'ลูก', 'ทำ', 'กิจกรรม']",3
"['กิจกรรม', 'ทัศนศึกษา', 'หอ', 'ดู', 'ดาว', 'ท้อง', 'ฟ้า', 'จำลอง', 'รร', 'ไหม']",3
